hash,block_number,from,token_b_address,token_a_amount_raw,token_a_address,token_b_amount_raw,token_b_address (1),fee
\xdf2342de64a418ceaaa5363879e999e1253e26672bf89cdc6a0a568bf6d13b74,12168384,\xeca3c88ef0c24a8ee89b6fa645156dc5d748fe82,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,169562024758257886841050,\x956f47f50a910163d8bf957cf5846d573e7f87ca,67267843828320927327233,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,76212000000000000
\x9c0b3b8086f116a1bb55ca9284de865853daf4a754fa9d55e778b804b9a6ea07,12168384,\x689d964f9e6a14faac3ae8454678f450ea68d897,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,64409208236374977078937,\x956f47f50a910163d8bf957cf5846d573e7f87ca,25667892601593194623524,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,20815278000000000
\x36cf761e1ec8ebaba0e29a7bd791db4ac6981e9f4441dbfc25f1d17bacaef817,12168384,\x42cab66cf4e9d11130d2406c7f9d34448dcfe3ee,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,357954785453724966953110,\x956f47f50a910163d8bf957cf5846d573e7f87ca,142357529962260567134377,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,27630900000000000
\x72950b22256806ecdb019c2e18220c361e5790a10d4d0dd28dd72e2c21883717,12168384,\xe90130c0aef0da6370bc168ed8c4404dfc5241f7,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1970181465388560261762,\x956f47f50a910163d8bf957cf5846d573e7f87ca,782184230561871247991,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,41993000000000000
\x28ecdec011210317ce5e2f86fb4bae26430edd30b9024039452eda5aad728062,12168384,\x30bb6a5d572febae2b16a42df277baf0dd3ec736,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,46309081091706743830000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,18354325294374668399654,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,84010000000000000
\x7915bd3d2887d8d0a906c545f0972fdd8ee3f3a38b576ce23b6b098373598369,12168384,\xeaa40f6b29ce35d8f53f6bf9b2a7397e3d8475af,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2510534493261480120890,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1000000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,29688600000000000
\xc9540d18e5837c404e8f8c229c0654938aa76281544cd4292c07579336cd7e51,12168384,\xaf1fde4eac0cb2c70901d162f0caa49fa709b172,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9897687766067195548609,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3930000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,45589600000000000
\xefd77e7fdb30a3d2e312377ab6f517c2a539792641a39eb5941252e3d3603f94,12168384,\x1c06efe1b692083d3d823687ffdc3b0e4332d12b,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,21739996653239511944433,\x956f47f50a910163d8bf957cf5846d573e7f87ca,8660421837208610574718,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,23486265000000000
\x0c48a66717dea52f83e8fff4a01d8cc60850b6237d44480ca79a9a7e464c0e82,12168386,\xc7d573e57d6fbc7a08cb6871b8485cec83e0732f,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2905395368995638384664141,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1173276345842806871986631,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,466742210000000000
\x80751a4ae56a9e90d8f4e04fdc3663f70361c00e3aabefba5c765e7d1042d9df,12168386,\x9c42ebdf0fa6fa0274aeebf981613dfa9c99bff8,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,189491465620805815536357,\x956f47f50a910163d8bf957cf5846d573e7f87ca,78218423056187124799108,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,36841200000000000
\x636d0e0f9e5991170c39732deca752319e19895e30101bd67c02b8fc97d4c517,12168386,\x01b23f8cc7fbf107b0f39aa0ba7c17ebafb5d618,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,46013237978872544601609,\x956f47f50a910163d8bf957cf5846d573e7f87ca,18930347676558722463559,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,42005000000000000
\x74acf021aa0ea2fb9c39d7489f75af3e75a70939d5f42c921d0e24e27fc0a9df,12168386,\xe90130c0aef0da6370bc168ed8c4404dfc5241f7,\x956f47f50a910163d8bf957cf5846d573e7f87ca,5453173272340676856,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11518094270465848335514,\x956f47f50a910163d8bf957cf5846d573e7f87ca,173000800000000000
\x0f5357eacb74753e102c0ced975ec0c0a07e6fb788b353c04d12b02921e2ad10,12168386,\x8bc7840865a4186d5bd40121b099062e42f037d2,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,524205038855900631791852,\x956f47f50a910163d8bf957cf5846d573e7f87ca,215120590334518984966144,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,215135021400000000
\x791c712fea6e47f8ff1f3cd063a4d6b5cd4617395ec582e03753a8a3933803d0,12168386,\xdb9036c72934c7da4d53aeab00963d2c58baf329,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,29636511217998010225638,\x956f47f50a910163d8bf957cf5846d573e7f87ca,11815365806085225240948,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,575987986000000000
\xb144be4caa2e2339dab3a71a9183c706d9772371155106bf8570b7a697d36577,12168386,\x5047c5398009249fa4ceba72ea706f82eea20649,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,446884391217083743987827,\x956f47f50a910163d8bf957cf5846d573e7f87ca,187724215334849099517861,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,27630900000000000
\xe7fd275dee7db665c20ab8c863e5a407cb22c8895e2e35e9aff26fbfc87c78b2,12168386,\xab1348b382eaec3d4a05cb85c999fc205b45292c,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,37945871588943585057586,\x956f47f50a910163d8bf957cf5846d573e7f87ca,15643684611237424959821,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,42005000000000000
\x6fc8b24839e562d7402f77e81466989ad1450ffd89bec3157db51a6d2e1dc6b3,12168386,\x5bcf90439a80ffe8e78851680dec95427b263b28,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,116596493424251631960055,\x956f47f50a910163d8bf957cf5846d573e7f87ca,47713238064274146127456,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,252030000000000000
\x116155d0881b34b3e63f442e580d4fb7403413d65c151939f579b3bce3e734e8,12168386,\x2d3ca83db323146fd1175b4d826bcc57c916a9ba,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,191920575521486948883799,\x956f47f50a910163d8bf957cf5846d573e7f87ca,79041280800000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,45594000000000000
\x5467bceafec50162d12cf50de71e34a10da17f3f805ca1a4e59414ad998a90f1,12168386,\xd6749ea386c12130856b33ec5f307e65a7bf9582,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,13060899467711151167177,\x956f47f50a910163d8bf957cf5846d573e7f87ca,5475289613933098735937,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,27630900000000000
\x1af87c5b491b01f875577dd2fb383b240e1b58a1a7028273e8ca46de379d3d89,12168386,\xd8055019dc44565bd0116323b28cab9fd0d959be,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2986059350925786065861,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1251494768898993996785,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,25195800000000000
\x5c9a7b9a350ce120639fb8e6129c7d0fcf42ee6b4e6c8459b6eb41c2a3429040,12168386,\x289922fbbfbd38472d7e2a1652b33b834f7c0e49,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,189073397615805488837264,\x956f47f50a910163d8bf957cf5846d573e7f87ca,78517327006253220000263,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,27975330000000000
\x4f93d23140777f7e046027184f224d96e529c5288d6b3c5eae5d69225d295eab,12168386,\xbee81b34196e68cf62421dd9fe188623729fb3cf,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,368973352494736668253020,\x956f47f50a910163d8bf957cf5846d573e7f87ca,152682361805677267607860,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,32096053440000000
\x83504e00669567a8dd88f98541bc6b39161d06eca89d2a2bf7bfad3dc1e8368d,12168386,\x1528cc7b26392c8eef9a3d34ae105f8948cb8756,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,28071739327215674576960,\x956f47f50a910163d8bf957cf5846d573e7f87ca,11576326612315694470268,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,42005000000000000
\xfd418ae0aafd085d86e55c8f8e9b4075a27f25a689f41e00e342e27956288426,12168386,\x4e597e879ef52e85995e102d86da82adbd552e38,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3995067388029431407,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8438435681535088978733,\x956f47f50a910163d8bf957cf5846d573e7f87ca,69278400000000000
\x2204a0673d501940d68750a5e08e489be046d4a3c0adf9974a21e9ca68ddf6c4,12168386,\xf28d4face9315ec0343d69e28b90712cb9aca453,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,120712211391670067159229,\x956f47f50a910163d8bf957cf5846d573e7f87ca,50059790755959759871429,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,30670299000000000
\x589f12c465caebf4aad0917581912c1903e3078af00d5e8216e3a1bc08dc2e93,12168386,\xfb325ee61cef82a6e360755aa2fc105d545b07fd,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18661070117415782645857,\x956f47f50a910163d8bf957cf5846d573e7f87ca,7821842305618712479910,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,25203000000000000
\xf62240f97d8144c48b5248b2bec97e95e68f763de8071f338042fbba160da8ef,12168386,\x22fa8cc33a42320385cbd3690ed60a021891cb32,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,937063840738429011139348,\x956f47f50a910163d8bf957cf5846d573e7f87ca,391092115280935623995544,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,25287010000000000
\x83aa2a65628bdd8f5b21ea17f319c3a28c0420cdfd5fc4490d2d9e86ccdb332b,12168387,\xfb617bd58a6e4080f8b9b2e64fbe3b61958914f2,\x956f47f50a910163d8bf957cf5846d573e7f87ca,361513520372827835942,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,764035663735773178755610,\x956f47f50a910163d8bf957cf5846d573e7f87ca,74983160000000000
\x094ddc79470135b5ecc51597c5dad4fe60330b3aaabc88407929be26cb76a474,12168387,\xf929122994e177079c924631ba13fb280f5cd1f9,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1843006159789794037390244,\x956f47f50a910163d8bf957cf5846d573e7f87ca,782184230561871247991087,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,96134038000000000
\x6b0abf688560bfd5a5c49ee70688006c6ebb765edde6e7b4df5b3aa3371e0b64,12168388,\x3d317213e5ec10dd57807b932ad738848d641bd0,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,100304048393205530101297,\x956f47f50a910163d8bf957cf5846d573e7f87ca,42943403554808169776886,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,23427416000000000
\x5da2aaaf5b64ddc6fd8134636c08e3bc4d0e45d418091b324ef80e7b0aabf75d,12168388,\xee6f5961af0b5c061b18d2a442ae9276a3f68428,\x956f47f50a910163d8bf957cf5846d573e7f87ca,4771562326358659063994,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,11207722800977519042986,\x956f47f50a910163d8bf957cf5846d573e7f87ca,27345000000000000
\x66a960ad588bd330671e39193de2721c7158c125bbf0eb40ef3078f189dc2a92,12168389,\x68419f4d31f8aae8f49a0abb1404c2be92b98720,\x956f47f50a910163d8bf957cf5846d573e7f87ca,4871914000792912352,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10302468508890066601454,\x956f47f50a910163d8bf957cf5846d573e7f87ca,192718247700000000
\x467e7510c66da737ec4039e71029eee5214926bdbbfe3249823f60a94a14ec92,12168389,\xeaeb9794265a4b38ddfcf69ede2f65d15fe99902,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2613915841643072841368,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1119618507626262504374,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,21836360000000000
\x66a960ad588bd330671e39193de2721c7158c125bbf0eb40ef3078f189dc2a92,12168389,\x68419f4d31f8aae8f49a0abb1404c2be92b98720,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10815039664883283706088,\x956f47f50a910163d8bf957cf5846d573e7f87ca,4632124799326630707200,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,192718247700000000
\xe8d74f8219309215da6457daa1bdbdfa0e0ee95950f66811087a45294ac8cf05,12168390,\xaa6ad7089a5ce90b36bd2a839acdca240f3e51c8,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,173998186503284060633403,\x956f47f50a910163d8bf957cf5846d573e7f87ca,74686113573461489147282,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,24752500000000000
\x03743efa5d8317ad668bf594bac1827e2c4a52f6612804ded2051e03b7f7e8fa,12168390,\x68419f4d31f8aae8f49a0abb1404c2be92b98720,\x956f47f50a910163d8bf957cf5846d573e7f87ca,31659120881461189289,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,66952324855926294101551,\x956f47f50a910163d8bf957cf5846d573e7f87ca,148917672000000000
\x6df6f8e048f5b555a0a7e373926b538ab059a04bffcfa4715c26cf923e0c7f25,12168390,\xd3574207611559c77b737b329e9512f963ba4d34,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,109512180419565522059724,\x956f47f50a910163d8bf957cf5846d573e7f87ca,46931053833712274879465,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,38410400000000000
\x1b3741dce3ca893264acabbe092ab801ad754525735d115bbe743b6f8ddc0d77,12168390,\x7aa69b5ee49c4d3170e037960ca6c83f61241395,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1830103996355564734946,\x956f47f50a910163d8bf957cf5846d573e7f87ca,786169616562752517339,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,24251570000000000
\x53752d68d64a7c90d5db81e01f63b8c870021eac36a6d43f682fbc8166d5a74d,12168390,\x555ff45572b80cb8783194f757611d3ca29dcdb1,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18238556475426217146425,\x956f47f50a910163d8bf957cf5846d573e7f87ca,7821842305618712479910,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,24499398000000000
\x406dd61784645c850bdbb7973baaabf0d37276a75c7d56cbcdfecf7238f19412,12168390,\x289922fbbfbd38472d7e2a1652b33b834f7c0e49,\x956f47f50a910163d8bf957cf5846d573e7f87ca,85052836036873516730,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,179901975642916448692671,\x956f47f50a910163d8bf957cf5846d573e7f87ca,82213038000000000
\x2a58c613e334bc17f8f0ec23e7cdfc8f2414ed6199c0c5cd07d954d1b49adcbd,12168390,\xdf66b496d5e4d4414ab46d08b8160149b3c08b88,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,178296006444983595843428,\x956f47f50a910163d8bf957cf5846d573e7f87ca,76654054595063382303126,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,19742350000000000
\x3ef4e90e6600adda7167cbaf822492a2e1275b0b2f9c3743fec7347d2de14e1a,12168390,\x22e29029516bd3bcf0c9b440abdf13784798af87,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,17876699238672856670386,\x956f47f50a910163d8bf957cf5846d573e7f87ca,7665405459506338230312,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,33604000000000000
\x15e1cd9f7edd1dc38e7011cb3d63fed1affca5b1d10972fcfc1bb08fa606e048,12168391,\x82e2f0ab1d77a862a93edf5a3e64065434fa64f1,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,36351620229352399822031,\x956f47f50a910163d8bf957cf5846d573e7f87ca,15643684611237424959821,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,22906180000000000
\x6b791e1e733601a1006796692b29b4ca6c6b844e88ac5332cd22ecb637326e4b,12168392,\x9b0c19000a8631c1f555bb365bde308384e4f2ff,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,35612996695140938654539,\x956f47f50a910163d8bf957cf5846d573e7f87ca,15330810919012676460625,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,20831504000000000
\xe4f0f08197fce252b1b2dc5d092a1e73e82279baaa6acaaa65e965d0def27a81,12168393,\x08bc3d2a7c413c97ac10eb32e8af359d0094535d,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,7149041586334706475143,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3128736922247484991964,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,27715779000000000
\x4fdf896935ad53110154fa87436c72d7617254bcb0e89b93fa64ff47ac66c075,12168393,\x7928218f0fb4b127ea7c2f9af4191b02e5a6e935,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,108600336174974654467460,\x956f47f50a910163d8bf957cf5846d573e7f87ca,47087490679824649129063,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,55261800000000000
\xbb39c84cb0f0fb8f29388c512a563f5ec6b801cc7ab1f353a4f3686db14c7180,12168393,\xc78e6514c8e10d0d5c3344316b69e6f0e5a85bd0,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,30353406705763348334588,\x956f47f50a910163d8bf957cf5846d573e7f87ca,13297131919551811215848,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,23946780000000000
\x076b9369b70c2298b3e839efbfae373dd5c5abab71136408fd310233cc7d441c,12168393,\x60ee0c8bb493b79286a54997322904f74fba3736,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,358048147099006755324619,\x956f47f50a910163d8bf957cf5846d573e7f87ca,156436846112374249598217,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,27815106000000000
\x494451234d94dbd7362be0c32183db54eaecf8f3438cc90ccacd083ed02c20ef,12168393,\xb7f5f4ac74fb1481efa5a2184b8ea5ac762494fb,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,72218904058907113755358,\x956f47f50a910163d8bf957cf5846d573e7f87ca,31287369222474849919643,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,55950660000000000
\x66262ce4e1e2b66b6667487c7458847ec0a2318d2bdaec8294b98a742a0f5b2f,12168393,\xd83901bd980ea6271af6d0061adf931b00e156d8,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1785232412343642612153,\x956f47f50a910163d8bf957cf5846d573e7f87ca,782184230561871247991,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,21413370000000000
\xc37cb5e97193b7facbe9d834b385fd0e2fd83f22efb4d6aa46b285a431109b7d,12168393,\x060bbae03ef52f1b47db247215da0fb87ff4b2eb,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,132525631414932136732992,\x956f47f50a910163d8bf957cf5846d573e7f87ca,57704849855706034772742,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,53551500000000000
\xea5321f1f3e3c2e9dc7a3d1e25796079ea1f8e5adf0cb47a3f475c7b16a918b9,12168393,\xba10031f3b6f5f49797e300a765f2f5d89ec0fbf,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,19277340832766098658985,\x956f47f50a910163d8bf957cf5846d573e7f87ca,8447589690068209478303,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,21002500000000000
\x3113aac42ba1e5177c665429ae8a7d9823d5b82a41564d984f83b0450d09429e,12168393,\xb1bf8c88c258789a10144d1c476d47dcb2f41361,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4326904294026892163205,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1885212925350253533875,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,41993000000000000
\x847a3720ac6d3e3c631b31c31adcedf2c4298df4cb5f604fdda62235844d5efa,12168393,\x533f8b07d95e6ea313de3e3273d8908eba2f42ca,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,30637359238401585655509,\x956f47f50a910163d8bf957cf5846d573e7f87ca,13429153053619895476854,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,20078390000000000
\x40893088a623c90bf0d7b152c17ca35651f1d34fa0ef0b46882d76611a8d1cc3,12168393,\xa3b531037003eaf965d31c2e0eb45bc41728e45e,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,89642218646980566399016,\x956f47f50a910163d8bf957cf5846d573e7f87ca,39248700038124406826759,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,24362900000000000
\xd6009155dbadea2756087cd5c179b5d72fdca2daff855e471c6b4038c8948c6f,12168393,\xd9cfab54f1234aeea22b2818ab919866a2809c1c,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,72127293538802335816002,\x956f47f50a910163d8bf957cf5846d573e7f87ca,31446784662510100693592,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,49505000000000000
\x9dce83355ef418f3715d0a56a8dc54c77a73bf4cf750d19ccebf53b8156544a5,12168393,\xf695d9975efd23d809d8857438c1ab6b3d09650f,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,36081400168105400376658,\x956f47f50a910163d8bf957cf5846d573e7f87ca,15723392331255050346796,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,49505000000000000
\xbd349338ffedca4e4c2873d3b0f35ab46cd7a8260a9db6b1f9c1289d6f490a4a,12168393,\x9deb5c1d4a163eedd0af4af61cc6a1162981f85e,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,71346018189547336289123,\x956f47f50a910163d8bf957cf5846d573e7f87ca,31287369222474849919643,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,19322300000000000
\x969c7239c7c767e06a56db1742c8e7e281f34be8bdda823e8fa10027f50ac022,12168393,\xdab558f089dc6cbd96eae358bb12cb4ad6043647,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,17933054979389699467920,\x956f47f50a910163d8bf957cf5846d573e7f87ca,7821842305618712479910,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,28563400000000000
\x40fe203c556e2992bb184e3db3416815b5a056e1db84fe96200543fb5e77a58c,12168393,\x632a84dc35a1e43b8196b2d08630dc9e6a1f3692,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,3212560127546220363898,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1407931615011368246383,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,22098960000000000
\x854f47469b4bcd702629501aa788f3d719bf0167c57bb8678ad469984390a6df,12168393,\xf7864e7d6b37144ea227eace10417ebb059e3835,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,345241005737108976037597,\x956f47f50a910163d8bf957cf5846d573e7f87ca,150000000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,49493000000000000
\x1800afd2302bc97e3e567a743597674f373001f84687cac2e5526d003dfdc869,12168393,\x3300f6a0845258216e705d2abbe211c2c400617e,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,467309792657417390204557,\x956f47f50a910163d8bf957cf5846d573e7f87ca,201627125926534863674716,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,441140000000000000
\xd3deeae5fbedc1a5aa778230cb74da15cef0122e1f3df08f28d75c096bdae558,12168393,\xde5c502617e96804b7ff0e590f0eb17cdf92566e,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,180754625220775461392067,\x956f47f50a910163d8bf957cf5846d573e7f87ca,78218423056187124799108,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,495050000000000000
\x48ba8a28b165b30d8951f1e26b4c7508d37d3bac2d5009382362dddecf26d4f2,12168393,\x5bd115a645014cd17ca2e49106e8baa9e851b2af,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,103369268260032922626934,\x956f47f50a910163d8bf957cf5846d573e7f87ca,45366685372588532383483,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18482200000000000
\x48e8e9e64b73c8d99afce9b3c4f57721feeb1a72d40be6210087ca4d1fe3e266,12168393,\xbd34be474b40267b54c85ec80b9138d388e7891a,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,7497658892578496100740,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3285173768359859241562,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,20999500000000000
\x6bcdaeb8ba9e8bb9c35556685b54ec993d3e3b7f36f5f57f72acd03988a99968,12168394,\x5445c0719dc90f70b22ec8c2e225f9e6b4774940,\x956f47f50a910163d8bf957cf5846d573e7f87ca,15063617344741911224266,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,32816000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,29304701800000000
\xb3180ef28a4e0a13c86f1b6a30214f6f5151f3183b5a6ef5f17683944ee2e1c3,12168394,\xf660154af2597eb7121c5f57231625de5485f181,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,272371465101485571270692,\x956f47f50a910163d8bf957cf5846d573e7f87ca,122020739967651914686610,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,46051500000000000
\x3acfbd71af47bb92cda8a7784f0b8538985bca4166c746323a9a94488c226d27,12168394,\xabca2289f0d03773e8b102248997e854aa36cd21,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,14936649336635048241096,\x956f47f50a910163d8bf957cf5846d573e7f87ca,6570347536719718483125,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,50406000000000000
\xce8fa5de7b128d13133707b8904fdc45002758a5146dde8d3fcf6d1c3818f789,12168394,\xe4e9479f75ae74a1e154e3e86e8343b8e2d1e8f3,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,8206852880885828893505,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3754484306696981990357,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,25199400000000000
\x02c0485cf68f3396514e848735ed4e4f63ca6e532835fc3fb570e27213eab860,12168394,\x6e58bdee94a421f967ad93a0c937681e9c75aafc,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,6775925442067839326227,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3128736922247484991964,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,22343468000000000
